"Cruise","Station","StationID","Latitude","Longitude","FishNum","Time","Station_Depth","Region","FL_mm","Species","Centropages_spp","Calanus_spp","PPC","Temora_longicornis","Calanoida","Candacia_spp","Caligus_spp","Hyperiidea","Phronimidae","Hyperia_spp","Parathemisto_spp","Pronoidae","Lycaenidae","Mysidae","Mysis mixta","Mysis bigelowi","Neomysis spp.","Oikopleura spp.","Limacina helicina","Clione limacina","Euphausiacea","Euphausia spp.","Meganyctiphanes norvegica","Thysanopoda spp.","Thysanoessa spp.","Nematoscelis spp.","Gammarus spp.","Ampithoidae","Gammaria spp.","Haustoriidae","Corophiidae","Liljeborgiidae","Meltidae","Aoridae","Chaetognatha","Ostracoda","Crustacean_Larvae","Cladocera","Ammodytes spp.","Larval_Fish","Fish_Remains","Polychaeta","Cumacea","Isopoda","Other","Unknown","EST_YEAR","EST_MONTH","EST_DAY","EST_TIME","GMT_YEAR","GMT_MONTH","GMT_DAY","GMT_TIME","SURFTEMP","BOTTEMP","GMT_datetime","EST_datetime","day_night","seasons"
201402,97,"201402-97",39.03153167,-73.23715833,168,"09:30",70,"MAB",280,"S. scombrus",1680,2160,5220,0,1930,0,1,0,0,0,960,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,2014,4,14,09:30:59,2014,4,14,14:30:59,8.62,6.53,2014-04-14 14:30:59,2014-04-14 09:30:59,"Day","Spring"
201402,97,"201402-97",39.03153167,-73.23715833,169,"09:30",70,"MAB",288,"S. scombrus",45,30,105,0,0,0,0,0,0,15,241,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,14,09:30:59,2014,4,14,14:30:59,8.62,6.53,2014-04-14 14:30:59,2014-04-14 09:30:59,"Day","Spring"
201402,180,"201402-180",41.09033333,-69.27266667,190,"11:53",58,"GoM",253,"S. scombrus",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,23,11:53:29,2014,4,23,16:53:29,5.34,5.35,2014-04-23 16:53:29,2014-04-23 11:53:29,"Day","Spring"
201402,180,"201402-180",41.09033333,-69.27266667,191,"11:53",58,"GoM",265,"S. scombrus",0,45,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,23,11:53:29,2014,4,23,16:53:29,5.34,5.35,2014-04-23 16:53:29,2014-04-23 11:53:29,"Day","Spring"
201402,180,"201402-180",41.09033333,-69.27266667,192,"11:53",58,"GoM",261,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,4,23,11:53:29,2014,4,23,16:53:29,5.34,5.35,2014-04-23 16:53:29,2014-04-23 11:53:29,"Day","Spring"
201402,187,"201402-187",41.71176833,-69.735145,193,"07:05",81,"GoM",289,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,24,07:05:09,2014,4,24,12:05:09,5.22,4.67,2014-04-24 12:05:09,2014-04-24 07:05:09,"Night","Spring"
201402,187,"201402-187",41.71176833,-69.735145,194,"07:05",81,"GoM",285,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,24,07:05:09,2014,4,24,12:05:09,5.22,4.67,2014-04-24 12:05:09,2014-04-24 07:05:09,"Night","Spring"
201402,346,"201402-346",43.28621,-69.98562833,208,"01:58",141,"GoM",194,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,30,01:58:29,2014,5,30,06:58:29,9.66,4.64,2014-05-30 06:58:29,2014-05-30 01:58:29,"Night","Spring"
201402,255,"201402-255",42.55021333,-67.00852833,211,"03:42",315,"GoM",264,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,14,03:42:41,2014,5,14,08:42:41,6.88,8.93,2014-05-14 08:42:41,2014-05-14 03:42:41,"Night","Spring"
201402,255,"201402-255",42.55021333,-67.00852833,212,"03:42",315,"GoM",278,"S. scombrus",450,0,87450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2014,5,14,03:42:41,2014,5,14,08:42:41,6.88,8.93,2014-05-14 08:42:41,2014-05-14 03:42:41,"Night","Spring"
201402,192,"201402-192",41.72865167,-68.36175833,216,"08:49",86,"GB",270,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5,7,08:49:42,2014,5,7,13:49:42,7.38,5.4,2014-05-07 13:49:42,2014-05-07 08:49:42,"Day","Spring"
201402,70,"201402-70",40.50130833,-70.82712333,226,"14:10",78,"SNE",263,"S. scombrus",1,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,56,0,0,0,0,2014,4,11,14:10:43,2014,4,11,19:10:43,5.78,4.78,2014-04-11 19:10:43,2014-04-11 14:10:43,"Day","Spring"
201402,70,"201402-70",40.50130833,-70.82712333,228,"14:10",78,"SNE",234,"S. scombrus",7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,23,9,0,0,0,0,0,0,0,1,0,51,0,0,66,0,2014,4,11,14:10:43,2014,4,11,19:10:43,5.78,4.78,2014-04-11 19:10:43,2014-04-11 14:10:43,"Day","Spring"
201402,272,"201402-272",44.349245,-67.02154833,229,"21:14",137,"GoM",202,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5,15,21:14:39,2014,5,16,02:14:39,5.67,6.68,2014-05-16 02:14:39,2014-05-15 21:14:39,"Night","Spring"
201402,272,"201402-272",44.349245,-67.02154833,230,"21:14",137,"GoM",207,"S. scombrus",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5,15,21:14:39,2014,5,16,02:14:39,5.67,6.68,2014-05-16 02:14:39,2014-05-15 21:14:39,"Night","Spring"
201402,182,"201402-182",41.339215,-69.32830833,235,"15:21",79,"GoM",226,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,23,15:21:26,2014,4,23,20:21:26,6.48,4.8,2014-04-23 20:21:26,2014-04-23 15:21:26,"Night","Spring"
201402,182,"201402-182",41.339215,-69.32830833,236,"15:21",79,"GoM",214,"S. scombrus",1,11,11,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,2014,4,23,15:21:26,2014,4,23,20:21:26,6.48,4.8,2014-04-23 20:21:26,2014-04-23 15:21:26,"Day","Spring"
201402,306,"201402-306",43.23918,-69.22021333,261,"21:56",173,"GoM",243,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5,20,21:56:14,2014,5,21,02:56:14,8.66,5.46,2014-05-21 02:56:14,2014-05-20 21:56:14,"Night","Spring"
201402,306,"201402-306",43.23918,-69.22021333,262,"21:56",173,"GoM",278,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5,20,21:56:14,2014,5,21,02:56:14,8.66,5.46,2014-05-21 02:56:14,2014-05-20 21:56:14,"Night","Spring"
201402,116,"201402-116",39.689,-73.642,350,"18:01",35,"MAB",275,"S. scombrus",1080,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,16,18:01:50,2014,4,16,23:01:50,7.2,6.89,2014-04-16 23:01:50,2014-04-16 18:01:50,"Night","Spring"
201402,116,"201402-116",39.689,-73.642,351,"18:01",35,"MAB",273,"S. scombrus",2180,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,20,0,0,0,2014,4,16,18:01:50,2014,4,16,23:01:50,7.2,6.89,2014-04-16 23:01:50,2014-04-16 18:01:50,"Night","Spring"
201402,54,"201402-54",38.39969167,-73.94585333,356,"14:20",61,"MAB",221,"S. scombrus",93,173,220,0,0,0,0,0,0,0,145,0,0,0,0,0,0,127,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,2014,4,2,14:20:35,2014,4,2,19:20:35,8.58,7.6,2014-04-02 19:20:35,2014-04-02 14:20:35,"Day","Spring"
201402,54,"201402-54",38.39969167,-73.94585333,358,"14:20",61,"MAB",238,"S. scombrus",130,80,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,270,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,2,14:20:35,2014,4,2,19:20:35,8.58,7.6,2014-04-02 19:20:35,2014-04-02 14:20:35,"Day","Spring"
201402,90,"201402-90",39.50072667,-72.20021333,368,"15:51",250,"SNE",295,"S. scombrus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,13,15:51:02,2014,4,13,20:51:02,7.52,11.32,2014-04-13 20:51:02,2014-04-13 15:51:02,"Day","Spring"
201402,79,"201402-79",40.16070333,-71.56662167,419,"14:01",86,"SNE",283,"S. scombrus",20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,12,14:01:58,2014,4,12,19:01:58,6.94,6.02,2014-04-12 19:01:58,2014-04-12 14:01:58,"Day","Spring"
201402,79,"201402-79",40.16070333,-71.56662167,420,"14:01",86,"SNE",252,"S. scombrus",10,20,83,3,0,0,3,36,0,4,13,0,0,0,0,0,0,4160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2014,4,12,14:01:58,2014,4,12,19:01:58,6.94,6.02,2014-04-12 19:01:58,2014-04-12 14:01:58,"Day","Spring"
201402,78,"201402-78",40.21830833,-71.45676333,426,"12:13",87,"SNE",287,"S. scombrus",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2014,4,12,12:13:50,2014,4,12,17:13:50,6.43,5.33,2014-04-12 17:13:50,2014-04-12 12:13:50,"Day","Spring"
201402,78,"201402-78",40.21830833,-71.45676333,427,"12:13",87,"SNE",271,"S. scombrus",0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3120,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2014,4,12,12:13:50,2014,4,12,17:13:50,6.43,5.33,2014-04-12 17:13:50,2014-04-12 12:13:50,"Day","Spring"
201402,85,"201402-85",39.98977667,-72.15890167,437,"05:00",85,"SNE",205,"S. scombrus",0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,13,05:00:19,2014,4,13,10:00:19,6.95,5.93,2014-04-13 10:00:19,2014-04-13 05:00:19,"Night","Spring"
201402,85,"201402-85",39.98977667,-72.15890167,439,"05:00",85,"SNE",210,"S. scombrus",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4,13,05:00:19,2014,4,13,10:00:19,6.95,5.93,2014-04-13 10:00:19,2014-04-13 05:00:19,"Night","Spring"
201404,281,"201404-281",42.024265,-66.54907,453,"21:12",79,"GB",105,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,15,21:12:34,2014,10,16,02:12:34,15.67,13.03,2014-10-16 02:12:34,2014-10-15 21:12:34,"Night","Fall"
201404,281,"201404-281",42.024265,-66.54907,454,"21:12",79,"GB",166,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,15,21:12:34,2014,10,16,02:12:34,15.67,13.03,2014-10-16 02:12:34,2014-10-15 21:12:34,"Night","Fall"
201404,281,"201404-281",42.024265,-66.54907,455,"21:12",79,"GB",170,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,15,21:12:34,2014,10,16,02:12:34,15.67,13.03,2014-10-16 02:12:34,2014-10-15 21:12:34,"Night","Fall"
201404,281,"201404-281",42.024265,-66.54907,456,"21:12",79,"GB",149,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,15,21:12:34,2014,10,16,02:12:34,15.67,13.03,2014-10-16 02:12:34,2014-10-15 21:12:34,"Night","Fall"
201404,113,"201404-113",40.94842,-71.05502,457,"22:21",50,"SNE",154,"P. triacanthus",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,9,23,22:21:56,2014,9,24,03:21:56,19.65,14.26,2014-09-24 03:21:56,2014-09-23 22:21:56,"Night","Fall"
201404,113,"201404-113",40.94842,-71.05502,458,"22:21",50,"SNE",125,"P. triacanthus",0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,9,23,22:21:56,2014,9,24,03:21:56,19.65,14.26,2014-09-24 03:21:56,2014-09-23 22:21:56,"Night","Fall"
201404,389,"201404-389",44.34898,-67.13464667,459,"23:17",156,"GoM",120,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,3,23:17:16,2014,11,4,04:17:16,11.7,10.82,2014-11-04 04:17:16,2014-11-03 23:17:16,"Night","Fall"
201404,379,"201404-379",42.41865833,-68.05843333,460,"16:52",184,"GoM",85,"A. pseudoharengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,30,16:52:21,2014,10,30,21:52:21,13.77,9.01,2014-10-30 21:52:21,2014-10-30 16:52:21,"Day","Fall"
201404,410,"201404-410",42.21488667,-67.10116167,461,"04:06",199,"GB",85,"A. pseudoharengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,6,04:06:20,2014,11,6,09:06:20,11.9,9.32,2014-11-06 09:06:20,2014-11-06 04:06:20,"Day","Fall"
201404,347,"201404-347",41.36194833,-68.54252833,462,"01:57",77,"GoM",138,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,21,01:57:22,2014,10,21,06:57:22,16.21,13.67,2014-10-21 06:57:22,2014-10-21 01:57:22,"Day","Fall"
201404,347,"201404-347",41.36194833,-68.54252833,463,"01:57",77,"GoM",147,"C. harengus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,21,01:57:22,2014,10,21,06:57:22,16.21,13.67,2014-10-21 06:57:22,2014-10-21 01:57:22,"Day","Fall"
201404,347,"201404-347",41.36194833,-68.54252833,464,"01:57",77,"GoM",110,"C. harengus",0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,01:57:22,2014,10,21,06:57:22,16.21,13.67,2014-10-21 06:57:22,2014-10-21 01:57:22,"Day","Fall"
201404,347,"201404-347",41.36194833,-68.54252833,465,"01:57",77,"GoM",121,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,01:57:22,2014,10,21,06:57:22,16.21,13.67,2014-10-21 06:57:22,2014-10-21 01:57:22,"Day","Fall"
201404,347,"201404-347",41.36194833,-68.54252833,466,"01:57",77,"GoM",131,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,01:57:22,2014,10,21,06:57:22,16.21,13.67,2014-10-21 06:57:22,2014-10-21 01:57:22,"Day","Fall"
201404,446,"201404-446",42.53861,-70.457485,467,"11:19",95,"GoM",127,"S. scombrus",0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2014,11,10,11:19:21,2014,11,10,16:19:21,10.91,11.7,2014-11-10 16:19:21,2014-11-10 11:19:21,"Night","Fall"
201404,390,"201404-390",44.35496,-67.03304833,468,"01:43",137,"GoM",150,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,01:43:27,2014,11,4,06:43:27,12,10.83,2014-11-04 06:43:27,2014-11-04 01:43:27,"Day","Fall"
201404,390,"201404-390",44.35496,-67.03304833,469,"01:43",137,"GoM",140,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,01:43:27,2014,11,4,06:43:27,12,10.83,2014-11-04 06:43:27,2014-11-04 01:43:27,"Day","Fall"
201404,386,"201404-386",44.04888167,-67.75633167,470,"17:47",154,"GoM",148,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,31,17:47:15,2014,10,31,22:47:15,12.63,10.37,2014-10-31 22:47:15,2014-10-31 17:47:15,"Night","Fall"
201404,386,"201404-386",44.04888167,-67.75633167,471,"17:47",154,"GoM",151,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2014,10,31,17:47:15,2014,10,31,22:47:15,12.63,10.37,2014-10-31 22:47:15,2014-10-31 17:47:15,"Night","Fall"
201404,386,"201404-386",44.04888167,-67.75633167,472,"17:47",154,"GoM",117,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,31,17:47:15,2014,10,31,22:47:15,12.63,10.37,2014-10-31 22:47:15,2014-10-31 17:47:15,"Night","Fall"
201404,113,"201404-113",40.94842,-71.05502,473,"22:21",50,"SNE",135,"P. triacanthus",0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2014,9,23,22:21:56,2014,9,24,03:21:56,19.65,14.26,2014-09-24 03:21:56,2014-09-23 22:21:56,"Night","Fall"
201404,113,"201404-113",40.94842,-71.05502,474,"22:21",50,"SNE",95,"P. triacanthus",1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2014,9,23,22:21:56,2014,9,24,03:21:56,19.65,14.26,2014-09-24 03:21:56,2014-09-23 22:21:56,"Night","Fall"
201404,349,"201404-349",41.412825,-69.00029833,475,"06:55",152,"GoM",147,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,06:55:33,2014,10,21,11:55:33,14.88,5.83,2014-10-21 11:55:33,2014-10-21 06:55:33,"Day","Fall"
201404,349,"201404-349",41.412825,-69.00029833,476,"06:55",152,"GoM",98,"C. harengus",0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,21,06:55:33,2014,10,21,11:55:33,14.88,5.83,2014-10-21 11:55:33,2014-10-21 06:55:33,"Day","Fall"
201404,349,"201404-349",41.412825,-69.00029833,477,"06:55",152,"GoM",97,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,06:55:33,2014,10,21,11:55:33,14.88,5.83,2014-10-21 11:55:33,2014-10-21 06:55:33,"Day","Fall"
201404,349,"201404-349",41.412825,-69.00029833,478,"06:55",152,"GoM",144,"C. harengus",0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,21,06:55:33,2014,10,21,11:55:33,14.88,5.83,2014-10-21 11:55:33,2014-10-21 06:55:33,"Day","Fall"
201404,349,"201404-349",41.412825,-69.00029833,479,"06:55",152,"GoM",150,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,06:55:33,2014,10,21,11:55:33,14.88,5.83,2014-10-21 11:55:33,2014-10-21 06:55:33,"Day","Fall"
201404,392,"201404-392",44.01206,-66.82329333,480,"07:51",122,"GoM",87,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,07:51:42,2014,11,4,12:51:42,12.72,10.59,2014-11-04 12:51:42,2014-11-04 07:51:42,"Day","Fall"
201404,392,"201404-392",44.01206,-66.82329333,481,"07:51",122,"GoM",82,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11,4,07:51:42,2014,11,4,12:51:42,12.72,10.59,2014-11-04 12:51:42,2014-11-04 07:51:42,"Day","Fall"
201404,392,"201404-392",44.01206,-66.82329333,482,"07:51",122,"GoM",128,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,11,4,07:51:42,2014,11,4,12:51:42,12.72,10.59,2014-11-04 12:51:42,2014-11-04 07:51:42,"Day","Fall"
201404,392,"201404-392",44.01206,-66.82329333,483,"07:51",122,"GoM",148,"A. aestivalis",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,11,4,07:51:42,2014,11,4,12:51:42,12.72,10.59,2014-11-04 12:51:42,2014-11-04 07:51:42,"Day","Fall"
201404,352,"201404-352",41.503895,-69.33209167,484,"14:47",88,"GoM",137,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,14:47:02,2014,10,21,19:47:02,14.27,7.88,2014-10-21 19:47:02,2014-10-21 14:47:02,"Night","Fall"
201404,352,"201404-352",41.503895,-69.33209167,485,"14:47",88,"GoM",111,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,21,14:47:02,2014,10,21,19:47:02,14.27,7.88,2014-10-21 19:47:02,2014-10-21 14:47:02,"Night","Fall"
201404,352,"201404-352",41.503895,-69.33209167,486,"14:47",88,"GoM",114,"C. harengus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,21,14:47:02,2014,10,21,19:47:02,14.27,7.88,2014-10-21 19:47:02,2014-10-21 14:47:02,"Night","Fall"
